# legacy=on vsync=off 1920x1080 scene=#01PrototypeMap.scene take=D:/Github/EGOSIS_Refactoring/Scripts/../Bench/take01.json build=Release gpu=NVIDIA GeForce RTX 4060 Ti driver=32.0.16.1088 capture=metrics-only
frame,presentMs,cpuMs,gpuMs,gpu_MainPass,gpu_CameraPreview,gpu_ComputeEffects,gpu_ParticleOverlay,gpu_DebugOverlay,gpu_ToneMapAndUI,gpu_OverlayEffects,drawCalls,instancedDrawCalls,iaPrimitives,vsInvocations,psInvocations,cPrimitives,boneCbMapCount,boneCbBytesUploaded,vramUsedMB,workingSetMB
605,50.956100,51.585900,51.465216,51.272160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11096,0,1612309,2902513,17393976,616651,9366,613248216,948.406250,352.496094
606,51.900301,51.369900,50.772992,50.578784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11096,0,1612309,2902522,17409853,616041,9366,613248216,948.406250,352.496094
607,51.628701,51.164800,51.161088,50.966720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11096,0,1612309,2902520,17370013,615087,9366,613248216,948.406250,351.996094
608,51.455401,51.462800,50.985984,50.795392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11096,0,1612309,2902522,17369876,614467,9366,613248216,948.406250,352.023438
609,51.727600,51.664900,51.390464,51.197920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11088,0,1591733,2868294,17369902,613145,9364,613117264,948.406250,352.023438
610,51.927201,51.521000,51.786752,51.593632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11088,0,1591733,2868294,17359890,611831,9364,613117264,948.406250,352.023438
611,51.786501,50.199300,51.065856,50.061376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11088,0,1591733,2868294,17344222,610787,9364,613117264,948.406250,352.023438
612,50.438002,50.052400,50.132992,49.941888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11044,0,1591645,2868118,17309741,608129,9342,611676792,948.406250,352.023438
613,50.313901,50.054100,50.327552,50.137344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11004,0,1591565,2867958,17259861,606845,9322,610367272,948.406250,352.023438
614,50.323602,49.963400,50.967552,50.777824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11000,0,1586413,2858760,17250574,604331,9320,610236320,948.406250,352.023438
615,50.193399,49.715000,49.276928,49.086336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10980,0,1586373,2858678,17218235,603131,9310,609581560,948.406250,352.023438
616,49.992900,50.061600,50.499584,50.310016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10972,0,1586357,2858651,17202954,602129,9306,609319656,948.406250,352.023438
617,50.290000,49.716100,49.403904,49.213728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10972,0,1586357,2858646,17162680,599883,9306,609319656,948.406250,352.023438
618,49.948700,49.227700,49.478656,49.288896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10972,0,1586357,2858646,17138906,598063,9306,609319656,948.406250,352.023438
619,49.481999,49.463400,49.971200,49.780192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10972,0,1586357,2858649,17122053,596593,9306,609319656,948.406250,352.023438
620,49.701899,49.654400,50.009088,49.819328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10972,0,1586357,2858646,17077298,595501,9306,609319656,948.406250,352.023438
621,49.900200,50.354900,50.359296,50.168800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10972,0,1586357,2858644,17042362,594083,9306,609319656,948.406250,352.023438
622,50.601400,51.152000,51.457024,51.266368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10972,0,1586357,2858652,16997651,592694,9306,609319656,948.406250,352.023438
623,51.391400,50.147700,50.029568,49.839264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10972,0,1586357,2858649,16973943,591194,9306,609319656,948.406250,352.023438
624,50.397199,49.510000,50.158592,49.968896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10972,0,1586357,2858650,16940649,589884,9306,609319656,948.406250,352.023438
625,49.759600,49.646000,49.916928,49.726368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10972,0,1586357,2858642,16890455,588186,9306,609319656,948.406250,352.023438
626,49.884900,50.553200,50.803712,50.612512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10972,0,1586357,2858646,16841792,586738,9306,609319656,948.406250,352.023438
627,50.789300,51.096800,49.417216,49.226912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10924,0,1586261,2858486,16805920,585612,9282,607748232,948.406250,352.023438
628,51.373500,52.177500,52.035584,51.845280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10888,0,1586189,2858310,16786222,584476,9264,606569664,948.406250,352.023438
629,52.431501,52.756600,51.913728,51.722816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10888,0,1586189,2858310,16769064,583124,9264,606569664,948.406250,352.023438
630,52.991901,54.476900,55.875584,55.685632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10868,0,1586149,2858230,16738521,581972,9254,605914904,948.406250,352.023438
631,54.759800,49.255500,49.677312,49.486400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10860,0,1586133,2858198,16725022,581242,9250,605653000,948.406250,352.023438
632,49.515899,54.907600,54.832128,54.641824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10860,0,1586133,2858198,16720242,579876,9250,605653000,948.406250,352.023438
633,55.179801,51.616100,51.352576,51.162528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10860,0,1586133,2858206,16696803,578842,9250,605653000,948.406250,352.023438
634,51.894899,50.557000,49.836032,49.646880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10860,0,1586133,2858204,16672283,577210,9250,605653000,948.406250,352.023438
635,50.787300,50.080800,50.311168,50.121216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10860,0,1586133,2858198,16681402,576176,9250,605653000,948.406250,352.023438
636,50.326899,51.304100,50.520064,50.329888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10860,0,1586133,2858190,16687638,575236,9250,605653000,948.406250,352.023438
637,51.550500,50.635900,50.245632,50.055392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10860,0,1586133,2858198,16688653,573930,9250,605653000,948.406250,352.023438
638,50.907101,50.895900,50.796544,50.604800,0.000000,0.000000,0.000000,0.000000,0.000000,0.001024,10860,0,1586133,2858198,16693882,573023,9250,605653000,948.406250,352.023438
639,51.161900,51.369900,50.538496,50.349280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10860,0,1586133,2858198,16701399,571793,9250,605653000,948.406250,352.031250
640,51.628102,50.594800,50.063360,49.871744,0.000000,0.000000,0.001024,0.000000,0.000000,0.000000,10860,0,1586133,2858198,16698547,570687,9250,605653000,948.406250,352.031250
641,50.832499,50.023500,49.704960,49.514016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10860,0,1586133,2858198,16702968,569405,9250,605653000,948.406250,352.031250
642,50.259199,49.260100,49.199104,49.008320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10812,0,1586037,2858006,16706558,567868,9226,604081576,948.406250,352.031250
643,49.524099,48.822500,48.819200,48.624288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10776,0,1585965,2857862,16716003,566935,9208,602903008,948.406250,352.031250
644,49.111001,48.723300,48.482304,48.287936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10776,0,1585965,2857862,16695513,565722,9208,602903008,948.406250,352.031250
645,48.949301,49.220500,48.835584,48.639808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10760,0,1585933,2857798,16693547,564698,9200,602379200,948.406250,352.031250
646,49.448200,49.281900,48.657408,48.439616,0.000000,0.000000,0.000000,0.009216,0.000000,0.001024,10748,0,1585909,2857750,16701557,563590,9194,601986344,948.406250,352.031250
647,49.536701,52.090600,52.078592,51.861600,0.000000,0.000000,0.000000,0.009216,0.000000,0.001024,10748,0,1585909,2857750,16688104,562248,9194,601986344,948.406250,352.031250
648,52.328400,54.524700,56.260608,54.691488,0.000000,0.000000,0.000000,0.008192,0.000000,0.001024,10748,0,1585909,2857734,16691144,561093,9194,601986344,948.406250,352.031250
649,54.771401,53.495900,52.974592,52.756352,0.000000,0.000000,0.000000,0.009216,0.000000,0.001024,10748,0,1585909,2857750,16706484,560206,9194,601986344,948.406250,352.031250
650,53.754698,53.436000,52.381696,52.160800,0.000000,0.000000,0.000000,0.012288,0.000000,0.000000,10744,0,1585781,2857578,16676387,559051,9192,601855392,948.406250,352.031250
651,53.703800,54.804100,54.358016,54.141088,0.000000,0.000000,0.000000,0.008192,0.000000,0.001024,10744,0,1585781,2857574,16683646,558396,9192,601855392,948.406250,352.031250
652,55.050202,53.631700,54.192128,53.973952,0.000000,0.000000,0.000000,0.009216,0.000000,0.001024,10744,0,1585781,2857574,16682023,557760,9192,601855392,948.406250,352.031250
653,53.882301,53.278500,55.397376,55.186656,0.000000,0.000000,0.000000,0.000000,0.000000,0.009216,10736,0,1583093,2853930,16678245,557310,9188,601593488,948.406250,352.031250
654,53.547699,63.797800,63.099904,62.877408,0.000000,0.000000,0.000000,0.000000,0.000000,0.009216,10724,0,1578181,2846150,16680006,556781,9182,601200632,948.406250,352.031250
655,64.079098,59.999300,58.765312,58.543072,0.000000,0.000000,0.000000,0.000000,0.000000,0.009216,10724,0,1578181,2846150,16666742,555996,9182,601200632,948.406250,352.031250
656,60.255200,49.991100,49.419264,49.197952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10720,0,1576837,2844326,16677066,554870,9180,601069680,948.406250,352.031250
657,50.235901,48.891700,48.822272,48.623616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10672,0,1576741,2844141,16651537,553691,9156,599498256,948.406250,352.031250
658,49.129698,48.584400,48.677888,48.478944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10632,0,1573229,2838214,16657687,552897,9136,598188736,948.406250,352.031250
659,48.826300,48.497300,48.609280,48.411200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10632,0,1573229,2838214,16661634,551739,9136,598188736,948.406250,352.031250
660,48.771702,49.373400,49.274880,49.076288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10632,0,1573229,2838215,16646111,550396,9136,598188736,948.406250,352.035156
661,49.645402,48.517400,49.262592,49.063904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10604,0,1573173,2838108,16644325,548961,9122,597272072,948.406250,352.035156
662,48.757799,48.655000,49.751040,49.552672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10604,0,1573173,2838102,16639687,547344,9122,597272072,948.406250,352.035156
663,48.885200,57.164000,55.895040,55.696512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10604,0,1573173,2838102,16664396,546456,9122,597272072,948.406250,352.035156
664,57.420000,50.044700,49.519616,49.321024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10604,0,1573173,2838102,16662059,545318,9122,597272072,948.406250,352.035156
665,50.314300,51.348600,53.603328,53.399936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10604,0,1573173,2838102,16656657,544030,9122,597272072,948.406250,352.058594
666,51.594600,51.171200,47.809536,47.610944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10604,0,1573173,2838102,16673359,542944,9122,597272072,948.406250,352.058594
667,51.435001,50.874200,51.188736,50.989184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10604,0,1573173,2838102,16662939,541312,9122,597272072,948.406250,352.058594
668,51.174801,50.747400,50.921472,50.723552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10604,0,1573173,2838102,16662329,540070,9122,597272072,948.406250,352.082031
669,51.008299,50.810500,51.221504,51.023328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10604,0,1573173,2838102,16650811,539058,9122,597272072,948.406250,352.082031
670,51.072199,50.693000,49.998848,49.807840,0.000000,0.000000,0.001024,0.000000,0.000000,0.000000,10604,0,1573173,2838110,16657501,538506,9122,597272072,948.406250,352.082031
671,50.960600,49.908800,50.169856,49.979936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10604,0,1573173,2838098,16646471,537754,9122,597272072,948.406250,352.082031
672,50.172199,49.391700,49.992704,49.802944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10548,0,1572821,2837565,16646944,536696,9094,595438744,948.406250,352.082031
673,49.649902,48.723800,49.871872,49.682016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10512,0,1572749,2837410,16653915,535566,9076,594260176,948.406250,352.082031
674,48.981398,48.467400,48.238592,48.048544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10512,0,1572749,2837414,16651048,534660,9076,594260176,948.406250,352.082031
675,48.729401,48.021500,46.816256,46.625824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10504,0,1570061,2833766,16648232,533934,9072,593998272,948.406250,352.082031
676,48.269302,47.964200,46.981120,46.789952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10468,0,1569749,2833302,16641081,533335,9054,592819704,948.406250,352.082031
677,48.198398,48.900000,46.893056,46.703456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10468,0,1569749,2833302,16657072,532629,9054,592819704,948.406250,352.082031
678,49.259201,47.782700,45.729792,45.538144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10460,0,1567061,2829654,16654523,532016,9050,592557800,948.406250,352.082031
679,48.026200,48.762700,48.763904,48.573120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10460,0,1567061,2829680,16657439,531309,9050,592557800,948.406250,352.082031
680,49.008600,49.071900,49.120256,48.930240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10460,0,1567061,2829654,16661098,530221,9050,592557800,948.406250,352.082031
681,49.326301,48.594500,48.642048,48.451040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10460,0,1567061,2829654,16657292,529218,9050,592557800,948.406250,352.082031
682,48.821900,48.320800,48.366592,48.177664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10460,0,1567061,2829646,16623614,527624,9050,592557800,948.406250,352.082031
683,48.562601,48.190700,49.257472,49.067456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10460,0,1567061,2829649,16628163,525811,9050,592557800,948.406250,352.082031
684,48.447002,48.917900,49.575936,49.385792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10460,0,1567061,2829675,16613615,524580,9050,592557800,948.406250,352.082031
685,49.159002,47.938000,49.686528,49.496032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10460,0,1567061,2829654,16615028,522993,9050,592557800,948.406250,352.082031
686,48.163399,48.135300,48.605184,48.414720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10460,0,1567061,2829655,16612834,521878,9050,592557800,948.406250,352.082031
687,48.383798,47.613600,45.782016,45.591424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10444,0,1567029,2829590,16603766,521274,9042,592033992,948.406250,352.082031
688,47.869701,48.314900,49.739776,49.549120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10376,0,1566893,2829318,16600753,520651,9008,589807808,948.406250,352.082031
689,48.600499,48.081100,43.549696,43.357632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10376,0,1566893,2829318,16609087,520105,9008,589807808,948.406250,352.082031
690,48.340399,50.076600,49.515520,49.325600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10348,0,1566837,2829202,16602814,519499,8994,588891144,948.406250,352.082031
691,50.324000,47.801800,47.666176,47.475648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10348,0,1566837,2829206,16612742,518944,8994,588891144,948.406250,352.082031
692,48.038501,52.246500,52.463616,52.273216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10348,0,1566837,2829201,16600387,518221,8994,588891144,948.406250,352.082031
693,52.489702,47.976000,46.326784,46.136800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10348,0,1566837,2829206,16614052,517028,8994,588891144,948.406250,352.082031
694,48.248701,49.116700,49.200128,49.009312,0.000000,0.000000,0.000000,0.001024,0.000000,0.000000,10348,0,1566837,2829206,16618022,516070,8994,588891144,948.406250,352.082031
695,49.365900,51.360200,50.950144,50.759808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10348,0,1566837,2829206,16627913,513745,8994,588891144,948.406250,352.082031
696,51.605299,50.296000,50.276352,50.087040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10348,0,1566837,2829206,16627287,512278,8994,588891144,948.406250,352.082031
697,50.553199,49.255800,47.217664,47.026304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10348,0,1566837,2829206,16634576,511047,8994,588891144,948.406250,352.082031
698,49.516801,49.199100,49.031168,48.840512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10348,0,1566837,2829206,16629120,509071,8994,588891144,948.406250,352.082031
699,49.448200,48.821300,49.042432,48.852352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10348,0,1566837,2829206,16641401,565364,8994,588891144,948.406250,351.582031
700,49.060699,50.207500,49.871872,49.681344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10348,0,1566837,2829206,16637754,564828,8994,588891144,948.406250,351.582031
701,50.539900,49.874600,49.950720,49.760576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10348,0,1566837,2829206,16648563,564292,8994,588891144,948.406250,351.582031
702,50.131399,49.287700,48.755712,48.565632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10332,0,1566805,2829142,16657735,563988,8986,588367336,948.406250,351.582031
703,49.530100,48.854100,48.655360,48.464576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10300,0,1566741,2829014,16672771,563594,8970,587319720,948.406250,351.582031
704,49.111199,49.116100,49.129472,48.938656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10292,0,1566725,2828982,16681438,563222,8966,587057816,948.406250,351.582031
705,49.370799,47.177700,47.232000,47.041184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10236,0,1566613,2828758,16708229,562914,8938,585224488,948.406250,351.582031
706,47.489502,47.694400,48.771072,48.576320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10236,0,1566613,2828781,16710441,562440,8938,585224488,948.406250,351.582031
707,47.933299,47.626900,48.886784,48.692736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10236,0,1566613,2828787,16719112,562176,8938,585224488,948.406250,351.582031
708,47.861598,47.436300,48.562176,48.368928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10236,0,1566613,2828758,16740415,561878,8938,585224488,948.406250,351.582031
709,47.718398,48.074900,48.628736,48.433952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10236,0,1566613,2828758,16756201,561506,8938,585224488,948.406250,351.582031
710,48.331302,47.745600,46.612480,46.417632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10236,0,1566613,2828758,16770411,561160,8938,585224488,948.406250,351.582031
711,48.004702,47.972700,45.742080,45.555584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10236,0,1566613,2828758,16767877,560538,8938,585224488,948.406250,351.582031
712,48.234299,47.446200,47.145984,46.959488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10236,0,1566613,2828758,16774084,559838,8938,585224488,948.406250,351.582031
713,47.681302,47.577300,47.149056,46.961312,0.000000,0.001024,0.000000,0.000000,0.000000,0.000000,10236,0,1566613,2828758,16788706,559154,8938,585224488,948.406250,351.593750
714,47.829799,47.517900,47.956992,47.770848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10236,0,1566613,2828776,16789131,558008,8938,585224488,948.406250,351.593750
715,47.810301,47.691600,48.735232,48.548864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10220,0,1566581,2828700,16785043,556894,8930,584700680,948.406250,351.593750
716,47.932301,47.490700,49.876992,49.690016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10220,0,1566581,2828693,16779770,555312,8930,584700680,948.406250,351.593750
717,47.743101,47.197900,44.873728,44.687232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10216,0,1566573,2828678,16805297,553866,8928,584569728,948.406250,351.593750
718,47.445498,47.207400,45.950976,44.034176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10200,0,1566541,2828614,16809306,551986,8920,584045920,948.406250,351.593750
719,47.461499,47.298100,46.921728,46.733920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10172,0,1566483,2828499,16814919,550626,8906,583129256,948.406250,351.593750
720,47.539499,49.111300,48.392192,48.205280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10164,0,1566467,2828478,16834549,548734,8902,582867352,948.406250,351.593750
721,49.346998,47.902300,47.838208,47.651936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10156,0,1566451,2828435,16849164,547946,8898,582605448,948.406250,351.593750
722,48.143201,47.373000,48.856064,48.669824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10156,0,1566451,2828435,16867566,547436,8898,582605448,948.406250,351.593750
723,47.623601,48.175200,49.699840,49.512256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10148,0,1566435,2828407,16867579,546920,8894,582343544,948.406250,351.593750
724,48.427701,47.724900,49.455104,49.268672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10136,0,1566411,2828357,16896058,546438,8888,581950688,948.406250,351.593750
725,48.008900,49.659100,49.490944,49.304640,0.000000,0.000000,0.000000,0.000000,0.001024,0.000000,10124,0,1566387,2828317,16911963,546026,8882,581557832,948.406250,351.593750
726,49.919300,50.193400,49.779712,49.593536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10124,0,1566387,2828307,16927925,545642,8882,581557832,948.406250,351.593750
727,50.456200,48.538200,49.371136,49.184224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10124,0,1566387,2828307,16941348,545134,8882,581557832,948.406250,351.593750
728,48.859701,49.455800,50.357248,50.171616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10108,0,1566355,2828243,16944684,544408,8874,581034024,948.406250,351.593750
729,49.700499,49.796900,49.324032,49.138080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10108,0,1566355,2828243,16951606,543706,8874,581034024,948.406250,351.593750
730,50.032400,49.570800,50.481152,50.294464,0.000000,0.001024,0.000000,0.000000,0.000000,0.000000,10108,0,1566355,2828249,16965246,542482,8874,581034024,948.406250,351.593750
731,49.815699,49.204800,48.979968,48.794144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10108,0,1566355,2828243,16983812,541086,8874,581034024,948.406250,351.593750
732,49.464699,48.324100,48.098304,47.909792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10096,0,1566331,2828201,17004250,538588,8868,580641168,948.406250,351.593750
733,48.656400,48.100400,47.197184,44.994944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10072,0,1566283,2828099,17019494,536898,8856,579855456,948.406250,351.593750
734,48.412099,48.204700,46.405632,46.218240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10060,0,1566019,2827731,17025620,534682,8850,579462600,948.406250,351.593750
735,48.471302,47.738600,47.629312,47.442176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10052,0,1565883,2827539,17034371,532698,8846,579200696,948.406250,351.593750
736,48.016101,46.914400,46.608384,46.421824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10024,0,1564371,2825459,17046908,530578,8832,578284032,948.406250,351.593750
737,47.171600,47.305100,47.977472,47.791360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10020,0,1563027,2823637,17055393,529084,8830,578153080,948.406250,351.593750
738,47.548302,48.961400,49.581056,49.395552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10016,0,1561683,2821811,17076917,528240,8828,578022128,948.406250,351.593750
739,49.208101,51.468600,50.821120,50.634560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10016,0,1561683,2821818,17094319,527358,8828,578022128,948.406250,351.593750
740,51.734801,62.794500,63.131648,62.945600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10012,0,1560339,2819990,17116148,526304,8826,577891176,948.406250,351.593750
741,63.074201,60.900900,60.260352,60.073920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10004,0,1560323,2819955,17127559,525570,8822,577629272,948.406250,351.593750
742,61.276399,54.986000,57.263104,57.076256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9964,0,1560243,2819791,17146070,524844,8802,576319752,948.406250,351.593750
743,55.257302,59.317400,55.256064,55.069408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9964,0,1560243,2819799,17163710,524212,8802,576319752,948.406250,351.593750
744,59.595201,52.632900,54.315008,54.126336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9964,0,1560241,2819791,17176239,523672,8802,576319752,948.406250,351.593750
745,52.950099,54.096500,55.412736,55.214208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9964,0,1560241,2819802,17192178,523142,8802,576319752,948.406250,351.593750
746,54.414898,52.333400,51.186688,50.996576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9964,0,1560241,2819802,17210917,522600,8802,576319752,948.406250,351.617188
747,52.621201,51.463300,50.310144,50.120544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9956,0,1560225,2819759,17223121,521876,8798,576057848,948.406250,351.617188
748,51.784098,50.321900,50.457600,50.266496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9924,0,1560161,2819631,17235032,521322,8782,575010232,948.406250,351.617188
749,50.599299,49.216400,49.348608,49.157600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9924,0,1560161,2819631,17238810,520426,8782,575010232,948.406250,351.617188
750,49.482401,49.876200,50.289664,50.095584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9916,0,1560145,2819599,17241844,519630,8778,574748328,948.406250,351.617188
751,50.224401,48.286100,49.291264,49.096640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9904,0,1560121,2819551,17256763,518508,8772,574355472,948.406250,351.617188
752,48.530601,49.097600,49.971200,49.777024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9900,0,1560113,2819535,17257515,517526,8770,574224520,948.406250,351.117188
753,49.359102,48.573700,49.610752,49.416640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9900,0,1560113,2819561,17273080,516450,8770,574224520,948.406250,351.117188
754,48.828602,49.435900,49.676288,49.482464,0.000000,0.000000,0.000000,0.000000,0.000000,0.001024,9900,0,1560113,2819535,17286027,515274,8770,574224520,948.406250,351.117188
755,49.686201,48.397100,50.309120,49.619712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9892,0,1560097,2819503,17299663,514346,8766,573962616,948.406250,351.117188
756,48.652001,49.506900,49.516544,49.323680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9884,0,1560081,2819478,17324094,513130,8762,573700712,948.406250,351.117188
757,49.768601,47.472000,49.188864,48.995648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9864,0,1560041,2819391,17336929,512272,8752,573045952,948.406250,351.117188
